250.48
250.02
249.99
246.23
257
255.99
273.51
277.39
272.23
268.95
279.76
280.98
280.6
269.23
269.2
262.08
257.48
257.77
251.33
251.55
249.24
251.93
250.63
252.95
252.51
254.47
254.61
248.92
244.73
243.76
238.36
235.58
237.75
229.59
229.73
229.87
231.28
229.01
226.75
226.99
216.99
213.69
214.68
219.74
219.53
213.34
208.45
207.7
208.79
202.73
202.49
197.58
198.69
198.15
192.43
192.18
192.29
193.15
185.85
186.8
181.47
181.88
189.4
189.57
196.12
196.65
193.14
191.17
184.52
185.02
188.66
183.93
183.77
181.45
188.56
185.35
190.06
194.94
193.21
190.56
187.42
188.02
190.79
197.73
199.97
204.01
202.24
202.34
202.76
200.09
199.1
203.56
199.1
193.96
196.51
200.24
201.51
200.1
200.95
196.61
201
208.46
211.41
213.7
204.03
200.7
206.27
205.81
208.99
207.45
206.43
205.22
204.64
206.34
205.4
200.42
196.41
196.05
198.3
194.47
197.36
201.71
202.83
197.78
200.77
212.01
211.34
215.2
219.99
220.96
222.62
224.84
222.93
225
223.51
223.24
223.61
225.59
225.61
224.91
225.65
229.08
226.16
230.03
230.61
225.79
227.2
230.01
234.79
230.61
228.49
229.51
230.01
222.27
220.5
228.36
225.26
226.25
220.4
221.53
222.53
224.65
224.78
216.78
215.94
214.44
213.98
216.5
212.28
210.19
201.79
198.55
193.15
196.4
196.66
219.61
219.7
215.47
217.93
217.7
214.96
217.87
218.79
229.36
235.52
232.34
220.68
218.99
218.96
219.56
223.23
223.04
225.12
219.58
217.91
216.22
220.28
215.21
211.17
204.66
208.29
207.61
207.28
208.96
208.69
208.92
214.93
211.53
222.56
232.32
241.8
240.76
247.71
251.47
253.74
251.82
253.75
248.29
249.97
247.37
253.88
254.51
251.86
254.53
247.82
249.92
250.07
257.2
265.42
255.47
246.99
237.59
229.77
226.89
230.13
230.26
227.75
222.58
234.24
238.32
232.74
226.38
221.93
218.34
215.15
207.5
205.18
208.72
202.6
205.29
